taxonomy	UCS_0001_BAL	UCS_0002_BAL	UCS_0002_UA	UCS_0004_BAL	UCS_0005_BAL	UCS_0006_BAL	UCS_0007_BAL	UCS_0007_UA	UCS_0009_BAL	UCS_0009_UA	UCS_0010_BAL	UCS_0010_UA	UCS_0013_BAL	UCS_0013_UA	UCS_0014_BAL	UCS_0014_UA	UCS_0015_BAL	UCS_0015_UA	UCS_0016_BAL	UCS_0016_UA	UCS_0017_BAL	UCS_0018_BAL	UCS_0018_UA	UCS_0019_BAL	UCS_0020_BAL	UCS_0021_BAL	UCS_0021_UA	UCS_0022_BAL	UCS_0022_UA	UCS_0023_BAL	UCS_0023_UA	UCS_0025_BAL	UCS_0025_UA	UCS_0028_BAL	UCS_0028_UA	UCS_0029_BAL	UCS_0030_BAL	UCS_0030_UA	UCS_0031_BAL	UCS_0032_BAL	UCS_0032_UA	UCS_0033_BAL	UCS_0034_BAL	UCS_0035_BAL	UCS_0036_BAL	UCS_0037_BAL	UCS_0038_BAL	UCS_0038_UA	UCS_0039_BAL	UCS_0039_UA	UCS_0040_BAL	UCS_0040_BKG	UCS_0041_BAL	UCS_0041_UA	UCS_0042_BAL	UCS_0042_UA	UCS_0043_BAL	UCS_0043_UA	UCS_0044_BAL	UCS_0045_BAL	UCS_0046_BAL	UCS_0046_UA	UCS_0047_BAL	UCS_0048_BAL	UCS_0048_UA	UCS_0049_BAL	UCS_0050_BAL	UCS_0050_UA	UCS_0051_BAL	UCS_0051_UA	UCS_0052_BAL	UCS_0053_BAL	UCS_0053_UA	UCS_0054_BAL	UCS_0054_UA	UCS_0055_BAL	UCS_0055_UA	UCS_0056_BAL	UCS_0057_BAL	UCS_0057_UA	UCS_0058_BAL	UCS_0058_UA	UCS_0059_BAL	UCS_0060_BAL	UCS_0060_UA	UCS_0061_BAL	UCS_0061_UA	UCS_0062_BAL	UCS_0063_BAL	UCS_0063_UA	UCS_0064_BAL	UCS_0065_BAL	UCS_0066_BAL	UCS_0069_BAL	UCS_0069_BKG	UCS_0070_BAL	UCS_0070_BKG	UCS_0071_BAL	UCS_0072_BAL	UCS_0073_BAL	UCS_0073_UA	UCS_0074_BAL	UCS_0074_UA	UCS_0075_BAL	UCS_0076_BAL	UCS_0077_BAL	UCS_0077_UA	UCS_0079_BAL	UCS_0079_UA	UCS_0080_BAL	UCS_0081_BAL	UCS_0082_BAL	UCS_0083_BAL	UCS_0083_UA	UCS_0085_BAL	UCS_0085_BKG	UCS_0087_BAL	UCS_0088_BAL	UCS_0088_UA	UCS_0090_BAL	UCS_0093_BAL	UCS_0093_UA	UCS_0094_BAL	UCS_0094_UA	UCS_0095_BAL	UCS_0096_BAL	UCS_0096_UA	UCS_0097_BAL	UCS_0097_UA	UCS_0098_BAL	UCS_0099_BAL	UCS_0099_UA	UCS_0100_BAL	UCS_0101_BAL	UCS_0101_UA	UCS_0103_BAL	UCS_0106_BAL	UCS_0106_UA	UCS_0109_BAL	UCS_0114_BAL	UCS_0115_BAL	UCS_0116_BAL	UCS_0118_BAL	UCS_0123_BAL	UCS_0128_BAL	UCS_0130_BAL	UCS_0130_UA	UCS_0134_UA	UCS_0136_BKG	UCS_0138_BAL	UCS_0144_BAL	UCS_0147_BAL	UCS_0148_BAL	UCS_0148_UA	UCS_0151_BAL	UCS_0153_BAL	UCS_0153_UA	UCS_0154_BAL	UCS_0154_UA	UCS_0156_BAL	UCS_0156_UA	UCS_0158_BAL	UCS_0158_UA	UCS_0159_BAL	UCS_0159_UA	UCS_0160_BAL	UCS_0163_BAL	UCS_0164_BAL	UCS_0164_UA	UCS_0167_UA	UCS_0168_BAL	UCS_0170_BAL	UCS_0170_UA	UCS_0171_BAL	UCS_0172_UA	UCS_0174_BAL	UCS_0174_UA	UCS_0175_BAL	UCS_0175_UA	UCS_0176_BAL	UCS_0177_BAL	UCS_0177_UA	UCS_0180_BAL	UCS_0182_UA	UCS_0185_BAL	UCS_0185_UA	UCS_0190_BAL	UCS_0191_BAL	UCS_0191_UA	UCS_0192_BAL	UCS_0192_UA	UCS_0194_BAL
Pyricularia grisea	145	253	259	121	184	768	119	87	291	232	153	186	514	183	87	66	344	283	190	345	223	134	288	338	147	171	238	112	144	212	102	186	198	58	153	116	286	40	108	148	77	226	174	314	238	200	473	320	142	127	203	1622	217	92	243	1282	177	147	127	697	157	180	151	170	252	96	189	27	133	109	230	1132	73	203	622	151	196	94	168	84	101	243	175	217	244	314	788	2564	95	27	353	124	183	114	549	155	3857	105	131	91	318	81	93	3291	122	91	126	200	284	121	129	156	104	37	110	396	165	608	199	141	346	145	164	144	158	192	298	295	248	98	198	144	152	103	715	54	482	1502	294	136	793	45	318	103	294	507	235	387	304	313	184	58	454	1805	117	141	99	2235	1221	306	277	420	152	35	409	84	441	821	323	165	147	150	132	293	154	3139	96	728	961	70	1032	544	1334	1032	376	102	179	114	45	124	432	160
Thermothielavioides terrestris	787	633	346	280	1333	222	248	36	1401	168	370	270	839	103	215	26	2153	501	724	404	1029	668	275	282	785	520	422	504	246	591	164	477	133	484	209	990	1507	94	998	148	73	1155	940	1571	442	897	1132	159	637	50	860	3103	677	18	2899	295	807	203	478	2664	956	56	1468	160	297	348	739	63	1084	246	1041	1382	413	1089	184	1329	621	699	733	35	614	83	1223	914	217	837	1165	8517	349	3	1063	975	566	491	623	647	4903	916	740	500	184	953	25	16768	876	451	58	954	73	548	776	1214	748	101	1124	4040	556	969	118	482	718	100	616	93	1523	525	30	1067	46	770	878	62	499	211	143	81	307	761	157	694	152	27	477	685	80	365	106	457	879	289	435	174	3435	593	223	348	75	757	701	978	346	400	221	265	1149	114	672	296	166	301	176	145	528	252	998	1113	236	135	311	48	702	409	1209	302	451	65	1199	475	67	509	73	999
Thermothelomyces thermophilus	322	1161	294	511	697	338	382	59	5128	213	403	97	790	207	866	27	2401	105	549	347	1042	413	170	399	672	483	243	689	81	875	27	687	256	313	127	486	1526	82	287	199	124	1115	698	1550	738	1117	1382	153	722	85	880	2694	768	58	614	91	1275	63	459	3534	1037	111	680	149	287	702	578	122	892	363	237	1336	48	559	151	633	847	656	788	17	357	221	922	752	142	667	819	11546	345	22	689	655	586	404	1029	1080	8258	670	408	422	14	362	60	14565	406	517	31	783	88	1035	292	720	430	108	649	3883	397	1437	248	792	1436	151	455	75	669	433	29	1046	403	548	643	47	453	717	512	145	143	471	193	550	700	34	421	230	272	431	191	182	608	572	867	443	1829	460	572	934	74	808	487	1144	158	322	91	220	2205	160	3709	2610	292	156	381	425	135	104	347	2063	110	1508	1313	20	770	181	3092	169	406	111	781	274	534	262	121	400
Neurospora crassa	368	855	9397	372	766	1279	935	4359	1634	1647	1507	745	1313	608	419	376	4920	548	1071	1451	903	276	2033	387	563	376	1298	462	912	1019	143	1024	1410	268	899	540	1398	78	301	664	232	923	668	1192	1018	690	1521	208	639	911	1480	18928	1802	1179	1815	874	1387	244	672	2525	856	1869	817	785	4129	483	617	402	651	7033	599	2552	310	878	14739	710	1872	939	709	1791	541	9243	847	1038	1285	949	3628	9802	471	245	4607	566	411	324	8550	744	20222	589	539	461	1517	342	1391	12034	503	571	684	623	6368	1117	585	751	676	2369	751	86771	464	1388	578	1439	1265	8642	501	4320	751	1916	4616	1190	1104	610	716	7469	457	172	1820	212	632	1734	2992	1200	138036	472	500	1403	592	1894	1567	780	9742	4890	3138	533	4758	2442	519	1055	1021	3953	2952	3844	459	873	481	415	4112	928	18130	685	453	237	871	3170	482	404	482	6480	642	2537	1929	89	5578	2459	10779	2134	1890	986	796	296	1373	360	1630	425
Fusarium venenatum	146	964	3871	173	532	298	273	1855	889	1928	146	117	548	124	132	48	841	151	260	1893	490	188	2101	158	370	212	230	267	617	264	36	526	1296	206	510	338	473	73	277	117	21	414	487	675	240	417	614	281	308	675	481	75	404	1983	960	755	427	37	215	1317	445	1267	444	151	3538	171	303	32	478	1355	202	1111	131	556	563	340	67	250	303	622	275	1831	535	378	134	467	617	3593	292	233	691	292	179	162	2406	407	228	359	288	215	2169	344	1808	5438	223	241	79	378	3583	291	372	480	299	567	313	2799	339	606	313	237	840	6767	242	3314	291	1239	2834	586	427	265	303	3078	212	271	234	52	269	701	4222	323	402	43	71	240	171	398	281	140	438	1465	328	179	2550	378	154	111	1623	1450	1527	581	166	319	164	123	3048	126	222	484	278	235	127	131	319	36	549	1362	189	186	1151	15	1181	597	1045	203	665	1531	566	165	614	260	1770	337
Fusarium graminearum	128	254	259	113	152	303	56	42	471	137	135	2040	351	77	163	5	403	211	217	270	406	177	142	715	278	203	796	188	99	177	39	224	237	97	176	206	401	50	248	217	242	239	271	513	275	196	509	279	175	31	328	107	403	31	517	303	274	26	156	963	339	234	254	160	208	129	295	503	291	52	344	648	82	389	363	241	7	127	203	9	176	130	294	253	268	295	861	2740	104	113	422	196	99	127	957	126	228	171	254	254	23	155	32	3151	189	101	107	347	55	174	123	360	164	21	226	328	93	320	1021	140	396	61	225	40	176	151	150	279	64	241	199	46	181	16	237	15	913	3750	92	363	637	76	275	173	150	325	194	118	219	330	425	23	969	2276	40	207	162	1113	1341	419	55	222	199	60	965	89	418	534	1789	527	505	103	966	42	221	1670	278	312	562	33	115	103	394	212	562	171	372	159	28	120	27	261
Fusarium pseudograminearum	51	140	1315	52	163	272	182	2324	437	1012	92	693	260	102	58	33	139	96	79	357	114	204	846	67	101	81	367	92	64	69	21	281	345	68	526	55	248	98	57	64	62	114	77	141	134	83	151	77	62	502	151	227	132	318	208	244	118	476	64	221	95	701	105	49	1143	26	96	67	327	341	84	517	70	129	172	81	69	91	102	607	109	2128	126	357	89	287	1357	1478	76	170	171	66	75	52	278	60	5134	49	72	64	602	74	780	2410	93	93	764	119	2182	60	44	131	51	379	76	1068	62	240	219	59	328	2306	41	2509	113	484	2343	327	9574	89	116	2389	68	38	103	13	111	275	1350	315	227	239	85	82	132	205	99	1363	61	268	53	81	1228	925	78	78	442	802	902	476	447	1829	1785	22	1072	237	404	43	391	236	59	51	131	320	641	1304	83	205	371	12	1052	458	1176	382	57	589	189	54	342	69	678	48
Fusarium verticillioides	201	7673	1114	122	420	1162	117	94	644	206	147	300	441	665	70	41	408	200	253	264	247	188	256	118	232	133	969	205	58	159	15	189	122	135	297	254	339	66	203	65	23	260	383	274	382	231	301	37	165	110	317	486	365	47	590	1562	216	99	110	538	350	256	260	298	172	158	259	251	373	182	83	2203	408	506	813	215	47	106	229	29	131	538	302	233	54	276	262	2659	142	26	268	225	125	434	491	188	2035	162	223	132	65	176	104	5299	225	174	47	285	89	242	122	270	119	79	267	2210	166	416	63	157	378	154	254	106	235	189	77	375	174	224	234	118	253	559	1536	26	202	1014	199	215	393	25	56	169	126	280	135	204	677	156	1843	93	3054	5757	295	350	67	2513	4702	223	108	179	69	123	4851	132	830	155	149	115	254	209	193	1023	246	1161	273	247	4349	17	676	204	865	1105	86	112	424	105	142	171	269	231
Fusarium fujikuroi	105	9015	772	66	475	299	65	576	163	1149	102	590	323	140	138	29	134	157	152	975	198	61	361	70	89	60	3500	83	66	180	55	304	341	65	420	102	452	20	74	218	49	181	101	149	125	108	357	726	137	289	126	4575	122	217	175	169	117	151	84	248	132	259	137	64	680	61	116	304	88	404	331	808	116	209	337	145	826	89	110	162	78	884	130	164	105	268	1340	1798	88	90	189	107	101	67	7358	95	11478	76	97	70	308	99	231	2184	107	83	71	148	453	137	109	87	118	200	99	733	63	304	116	50	374	1349	101	353	126	249	571	124	1290	93	160	473	158	578	168	67	279	1089	1142	367	846	48	202	153	228	362	138	294	16944	7899	187	178	2087	349	1075	162	209	1910	1583	522	412	1506	140	66	1715	385	487	409	324	305	81	508	252	2466	408	1792	91	681	831	70	718	290	1761	145	814	364	97	62	634	114	446	140
Fusarium oxysporum	186	707	163	193	174	837	118	52	436	135	103	122	329	102	95	28	506	146	166	220	308	116	145	302	235	185	260	135	89	166	44	179	144	95	120	151	334	16	116	95	12	272	266	367	201	324	439	116	169	125	363	948	290	108	262	771	291	41	146	682	226	73	195	86	122	155	212	113	213	106	152	635	75	206	137	212	66	246	200	31	176	330	242	240	91	459	1594	3264	156	37	413	225	143	106	265	211	321	184	203	159	91	103	48	3747	113	169	34	287	109	273	106	239	160	28	128	311	167	416	254	156	269	189	198	99	223	185	73	362	117	200	181	62	170	65	125	91	367	266	175	126	559	18	272	101	75	605	230	295	377	215	154	45	848	284	135	145	66	841	521	203	196	138	100	81	1117	58	352	981	325	48	122	92	143	257	52	2219	111	238	307	40	282	124	425	245	55	75	320	77	80	139	327	144
Pochonia chlamydosporia	609	525	445	292	907	92	286	54	1668	612	175	434	926	195	360	25	2051	121	444	238	1187	843	64	410	1098	586	439	803	252	511	34	526	335	634	192	823	3096	1089	787	90	91	1240	1669	1461	510	752	1431	522	421	81	828	109	884	203	2474	156	911	439	505	2667	1133	385	1326	352	814	419	735	218	1814	693	429	919	70	1815	281	635	214	658	496	23	519	331	1115	782	129	851	1155	9650	451	38	1924	1029	383	325	163	406	3521	1074	1225	1118	36	1315	21	12376	596	515	1293	1660	113	430	629	1290	957	58	710	8064	946	891	87	359	682	812	848	90	608	869	276	1230	1923	876	849	56	783	45	194	33	172	539	179	513	101	158	2577	126	76	190	156	397	291	79	680	119	4315	396	101	212	275	971	670	532	196	1228	1584	62	3141	154	349	149	162	174	247	182	83	58	481	1059	175	70	317	29	409	288	687	237	219	313	1270	450	46	470	531	950
Colletotrichum higginsianum	504	890	678	379	875	365	378	161	2058	311	562	632	782	184	341	27	1430	647	641	659	884	582	943	395	715	425	379	474	217	560	47	595	376	348	195	540	1812	181	437	386	45	916	939	1162	542	929	1409	157	492	148	1075	3337	750	200	1285	363	757	84	471	3241	876	215	702	311	596	405	557	137	875	531	445	1169	94	932	418	608	1486	545	661	100	585	1018	921	809	112	620	1353	9316	375	29	932	798	430	374	1336	760	1406	543	672	570	339	407	123	14408	583	411	55	1070	191	702	488	715	582	340	676	4155	486	1211	651	554	1165	480	492	237	716	622	719	984	153	631	667	111	563	583	360	173	227	662	752	768	2451	54	278	530	165	473	362	462	696	1277	897	241	1885	734	950	987	157	1126	682	1672	382	493	138	241	1352	289	1431	408	1273	94	1137	254	148	409	288	2227	89	1237	1505	40	1179	232	3134	512	423	264	949	373	138	489	199	688
Botrytis cinerea	758	1238	2408	577	1120	1432	1756	1071	4046	633	905	1229	1511	342	1062	286	1927	1592	1073	1884	1312	824	695	505	925	711	2894	619	795	899	1032	946	1512	458	1467	797	2954	268	757	772	173	1404	1333	1774	831	1090	1740	1322	827	1509	1335	19035	1243	1986	1577	464	1082	886	734	3206	1033	788	1033	591	1781	536	1459	2983	1383	2284	1364	5561	2512	1206	9557	934	2295	547	820	624	541	1651	1253	1152	994	1721	3420	12233	560	288	2134	1067	481	556	14548	1098	57345	980	778	649	3701	792	2536	28398	1172	770	558	1072	2053	689	698	1067	611	4298	1498	6631	641	2132	2180	714	1872	6268	885	1993	836	1994	1767	1410	2871	858	955	1902	674	1000	668	414	1127	1925	931	2084	4284	316	1386	915	501	1026	1547	3125	13982	1488	2144	701	4908	6133	1769	1489	1458	5285	4437	1791	485	774	346	530	6673	1098	2222	1226	1218	388	3252	624	610	15231	2302	8823	231	5624	3315	104	4957	2432	9887	2433	2098	380	1401	543	2291	635	656	1142
Aspergillus oryzae	639	619	611	225	1336	808	365	200	2530	428	1213	526	1179	229	838	45	918	350	1273	232	772	878	300	277	450	288	578	617	273	553	89	393	815	218	99	435	3149	203	370	449	46	698	586	720	605	482	750	132	480	242	812	11810	816	71	918	317	567	200	406	2234	675	209	647	309	303	267	490	223	538	1538	450	1248	203	707	753	638	35	293	568	91	308	744	681	798	244	561	1091	7166	381	37	937	607	623	326	61713	597	19844	414	483	407	81	323	224	16744	549	411	75	538	361	364	517	623	359	338	451	134915	391	718	109	551	1008	456	348	244	643	378	181	987	269	473	638	220	427	2059	517	1082	447	539	7693	3871	10275	78	789	1763	367	519	337	356	192486	2097	2620	1297	12366	904	4204	2568	95	1443	522	4003	470	911	240	719	2083	1746	11855	5076	2866	96	2901	613	143	6582	212	1839	89	1688	733	57	1822	188	8605	1046	1707	144	1024	382	158	660	239	486
Aspergillus fumigatus	374	601	208	346	500	347	225	52	528	99	268	65	763	85	78	25	977	139	313	310	611	243	72	2563	330	299	186	261	133	430	90	308	189	123	100	318	509	56	267	197	20	676	304	604	392	610	903	140	414	67	500	22512	387	14	737	108	410	41	264	1185	455	101	365	122	181	325	361	1862	297	244	559	1347	1696	311	265	470	597	237	310	29	215	263	428	514	694	383	323	6027	174	22	452	391	232	168	10408	411	75583	368	334	309	15	347	112	5539	205	331	43	359	59	357	271	436	242	246	2635	12888	194	550	69	212	635	176	860	84	275	317	895	598	446	332	325	84	310	1416	61	207	119	298	202	790	4258	106	552	314	169	187	158	190	14499	1234	553	258	2636	221	741	619	52	572	630	1210	83	274	125	173	2758	480	1497	362	526	79	436	177	76	8641	229	947	56	438	668	12	344	179	2465	154	626	42	431	158	265	242	75	223
Talaromyces rugulosus	285	452	455	193	564	739	213	72	1406	173	212	352	1211	659	188	19	1146	172	458	248	677	1439	217	281	261	240	322	283	224	326	95	1855	2473	265	170	333	4048	334	286	533	465	482	543	670	328	441	772	205	409	199	439	1320	387	251	766	560	716	7524	246	1346	519	119	293	191	199	195	384	81	387	295	150	2420	558	495	348	442	237	338	379	52	197	368	421	522	258	479	1470	6477	219	90	634	517	303	307	313	423	563	312	383	234	46	235	81	5755	299	523	10774	533	96	242	506	392	435	83	453	2215	267	722	91	362	600	161	316	135	368	283	60	543	64	395	433	79	356	110	287	47	531	826	339	297	1357	4286	405	196	89	589	169	24755	1631	1402	480	106	2537	967	207	186	75	1727	1973	661	354	10057	9772	105	4427	284	772	730	619	1510	274	87	911	115	262	2922	119	1154	1643	25	3089	4081	606	390	537	172	444	207	534	295	115	396
Zymoseptoria tritici	314	361	1386	201	322	92	143	23	778	73	224	85	347	41	103	42	779	142	251	488	389	220	66	166	341	190	217	256	217	284	44	222	189	186	94	291	682	66	269	107	55	351	411	513	300	329	614	143	207	21	448	46	431	13	669	81	364	65	180	1044	382	56	306	76	218	193	265	96	357	130	135	559	276	349	106	281	298	303	273	17	254	62	384	373	98	1437	3216	4563	195	34	485	308	184	245	725	332	132	245	349	275	15	314	35	5788	219	262	76	379	399	327	186	433	282	126	494	10468	272	473	267	213	360	116	295	80	382	240	49	482	137	338	294	35	288	126	132	46	145	553	140	212	493	14	215	429	12	142	92	148	133	71	275	40	4819	189	93	294	22	253	195	547	93	172	88	111	3479	97	827	211	176	204	151	127	94	178	455	538	63	242	235	20	217	316	717	88	423	152	390	135	152	215	33	228
Cercospora beticola	112	325	173	90	151	105	114	27	888	119	179	282	190	58	46	12	590	56	171	136	344	148	319	152	187	184	301	137	129	273	16	204	54	73	124	176	4915	210	149	111	30	272	209	369	193	300	551	95	270	48	250	16875	345	40	382	40	329	1649	160	907	267	34	324	120	358	123	188	327	231	1422	132	401	56	233	129	212	238	184	180	26	158	325	238	184	570	446	1160	2605	175	22	578	205	121	135	2523	307	15553	172	142	135	333	159	88	3244	177	129	23	262	69	198	178	223	161	82	340	25940	168	359	241	187	272	87	172	80	267	161	35	329	17	178	156	88	107	116	75	89	110	211	111	284	754	21	792	492	164	235	180	293	41793	82	171	270	3553	199	584	294	58	429	145	445	91	76	42	324	29327	1014	2844	2339	2476	81	140	263	688	33	108	495	57	250	251	14	405	125	2930	37	466	24	430	76	97	75	37	125
Naumovozyma castellii	431	1418	3071	468	570	2392	514	375	5672	412	572	564	753	317	572	1328	1194	437	556	773	589	736	961	616	341	431	1318	338	2638	566	138	985	1459	158	702	369	509	39	195	276	351	982	347	673	752	973	1017	146	670	223	454	95	350	98	469	1846	447	448	312	1409	379	411	334	322	545	409	329	256	263	748	297	1474	165	447	1490	363	275	377	318	739	302	905	399	739	244	14918	44780	7633	566	530	2907	368	328	548	244	539	1721	338	241	256	297	179	309	9092	304	462	473	403	379	535	430	314	253	287	255	788	227	728	1383	604	696	921	439	459	287	399	369	748	284	243	558	447	469	1274	2686	239	687	965	843	1933	4764	99	760	704	185	969	555	3975	145	2756	1562	106	1515	2827	2291	1258	296	1884	1523	3681	160	3983	1535	470	33976	2233	1329	1752	7680	226	2417	267	278	252	290	3251	487	5091	2058	50	1790	938	9034	1271	1504	636	303	162	154	291	1054	293
Naumovozyma dairenensis	256	528	3270	161	284	4058	216	471	643	718	223	1669	903	694	337	301	560	525	242	945	488	483	930	269	193	161	2333	187	1345	338	93	417	427	73	722	220	870	70	123	584	562	360	308	434	376	346	642	394	214	1607	290	3004	464	1008	223	2329	375	1337	134	944	219	779	263	484	2478	161	255	400	165	2470	185	1963	201	369	1193	146	157	196	208	1072	164	2543	231	372	1040	13907	42900	3707	436	338	2863	218	169	453	545	311	377	157	169	178	1853	114	1049	3521	190	289	3486	241	612	270	143	163	136	505	187	252	72	728	1388	171	522	1246	174	826	143	781	1257	396	756	127	203	1584	170	221	930	43	454	583	1154	428	633	564	389	158	342	1165	1427	4375	300	430	543	42	1051	3277	4208	133	280	2719	1790	338	416	4862	9734	89	17490	2296	1123	2537	2645	1349	307	587	1330	4087	371	5364	2492	797	1869	37	3078	1048	1146	1429	447	1105	391	120	465	128	890	152
[Candida] glabrata	555	67559	5461855	350	935	20383	321	1645	1522	748	345	2688	1249	674	206	454	2584	33328	653	498	883	665	3539	411	776	339	2831	488	2988	386	692	370	468	459	455	1122	1160816	21671	459	507	57	726	3520	1027	1203	357	1246	142	349	669	771	25500	562	126	2436	51013	466	179	346	1979	998	1294	1134	1150	865	324	480	980	575	742	1100	4650	1049	1647	3794	817	776	289	485	413	267	1191	919	937	245	9161	28506	6867	146951	149144	6910	816	481	285	13530	451	21417	437	785	336	419	304	535	7603	714	297	1915	877	533	14091	567	997	411	433	696	2923	320	721	2126	807	1414	1952	496	1757	712	555	580	1272	393	388	1073	660	412	635	9816	278	352	770	2823365	839	49144	487	682	552	1139	479	568	954	24152	2493632	208707	423	1772	32379	1665	801	421	9432	13977	1604	407	1015	24368	394	61103	1937	2131	497	975	316	494	2718	22952	5127	362	2721	1517	1203	15009	309	1438	496	3657	3704	635	1057	763	474	227	441	1585	123799
Tetrapisispora blattae	217	496	2718	188	319	753	282	494	515	954	164	4138	3108	1439	301	3350	868	1070	260	650	392	1343	579	272	225	161	3168	247	2040	405	372	478	691	127	706	261	764	109	154	295	1116	331	384	330	470	268	557	144	222	1449	505	114	508	1351	310	608	383	1943	247	799	294	701	205	503	790	158	438	613	145	331	215	2746	196	458	2051	206	419	140	241	1258	159	742	257	467	1394	21161	62315	4383	536	914	2302	217	299	415	523	231	1603	135	621	314	1123	98	1327	5251	255	378	3952	527	623	168	254	306	220	935	284	978	124	851	2085	241	446	530	212	527	236	522	481	505	1220	222	260	512	240	77	779	60	1679	2370	2080	222	352	8621	1525	268	384	2071	2472	10013	181	432	1114	101	1254	3692	2237	92	600	3970	2158	466	503	65531	8775	266	33449	2179	323	794	1674	1094	488	125	555	123	468	6407	300	1130	1785	171	2657	1012	5135	1674	1580	985	418	160	439	176	403	331
Tetrapisispora phaffii	190	328	4242	62	431	313	242	1550	483	1670	196	886	876	344	191	64	242	465	357	1319	219	272	1292	156	174	125	1151	196	1223	184	155	353	648	111	1084	257	1104	773	188	76	77	216	288	241	185	103	386	335	174	914	228	296	479	1358	382	278	163	302	129	395	190	1163	245	253	2574	120	254	212	150	2412	175	1894	162	227	1589	301	109	91	180	1311	154	2849	264	285	353	8972	23622	2737	386	1180	2764	187	226	189	286	143	1110	84	252	114	1015	119	1455	4110	177	131	771	212	1847	116	287	156	195	557	222	1107	144	634	1124	196	474	3213	164	2803	210	620	2958	368	352	200	269	4590	170	118	414	33	354	976	2025	204	592	255	768	183	239	934	322	927	795	573	483	53	2045	1379	1316	113	861	3146	2758	250	218	2289	848	270	24601	1370	300	876	807	457	490	90	328	130	577	8555	203	830	1637	36	2041	591	2015	404	605	1223	231	134	340	242	1487	210
Eremothecium sinecaudum	193	532	6906	188	415	213	348	4207	507	1809	72	1122	230	149	96	59	431	224	258	1723	447	95	1717	196	113	188	2272	251	3325	214	62	456	585	136	1089	355	473	75	75	54	91	474	392	506	179	421	526	184	179	1423	265	45	222	1234	298	212	247	183	125	721	208	1714	122	221	3030	106	174	227	132	1329	89	797	80	140	695	221	141	139	186	1350	244	4374	161	241	147	5593	18715	3527	290	338	7207	175	201	156	42	270	118	130	123	117	1379	100	1297	1970	86	131	333	225	3283	149	140	116	178	1271	300	442	75	405	1027	181	621	8523	148	4121	162	1386	3300	253	4735	163	237	5052	152	189	292	34	229	544	2334	174	430	138	262	78	413	767	719	781	179	2015	275	28	753	724	528	97	540	2473	4106	339	205	588	556	171	33442	1034	195	370	41	270	87	27	482	19	1100	887	305	393	723	107	833	428	59	40	196	1691	251	45	667	137	2156	115
Eremothecium gossypii	110	416	1148	113	279	95	84	125	237	250	157	316	302	357	68	76	556	287	159	308	242	177	143	227	175	149	3336	701	6848	240	11	310	421	98	67	612	718	284	175	42	41	270	498	441	314	342	531	320	212	229	292	287	162	103	743	889	212	95	129	888	237	167	231	247	189	140	155	95	222	169	176	2809	341	386	467	236	26	213	192	83	164	245	217	244	155	1495	11828	2341	133	79	18128	151	152	117	237	220	1772	165	187	126	75	288	121	2534	164	108	121	243	109	171	193	249	154	70	285	2193	152	241	256	111	222	234	183	171	233	240	172	317	139	175	197	313	72	71	55	35	197	447	403	110	432	37	627	103	29	263	1768	1417	10	448	180	37	959	3482	892	103	111	284	163	237	337	198	126	752	94879	199	188	84	117	43	190	63	275	10	179	1391	270	62	211	8	70	459	578	613	158	408	282	80	72	92	125	179
Eremothecium cymbalariae	107	384	2422	79	97	266	94	106	893	191	76	498	238	124	130	3560	316	234	90	717	187	154	203	85	91	87	850	208	5779	141	119	234	142	49	133	190	530	176	70	82	630	164	288	174	102	107	329	210	148	74	176	42	111	17	141	596	158	1370	81	412	157	150	93	112	184	78	115	79	94	536	90	536	323	105	153	118	18	76	138	2999	75	98	135	163	84	2508	9923	2437	80	85	4859	105	60	96	80	148	275	109	100	85	41	57	45	1911	48	73	2212	112	85	118	73	116	73	51	92	536	55	292	347	82	177	107	121	80	118	121	106	134	70	91	136	220	102	25	502	34	62	164	185	80	74	92	14	80	26	317	518	500	54	119	163	22	382	768	187	58	40	766	725	117	199	1346	2978	135	40286	688	139	75	82	220	205	28	414	128	345	2173	486	105	807	12	1335	316	541	156	49	340	131	43	43	91	104	123
Saccharomyces eubayanus	161	721	5323	193	451	961	227	77	534	336	360	1815	625	354	396	27	806	525	358	272	641	553	468	528	306	249	1224	307	1540	264	31	412	601	197	86	262	1966	126	242	246	129	537	2550	587	440	502	638	145	261	119	379	1496	285	45	559	1287	382	87	202	1260	273	359	324	194	157	338	241	72	404	259	223	1066	136	509	536	224	38	283	333	74	215	208	486	420	101	9425	28268	4699	646	251	3837	284	180	160	98	369	1983	226	242	188	44	197	35	6628	192	224	52	316	90	263	187	271	228	1747	393	305	283	576	1027	310	649	123	263	113	564	239	153	516	94	193	327	184	235	57	525	51	153	298	10343	312	283	28	124	105	284	258	334	4071	60	16440	1940	285	149	1941	1347	117	91	1206	887	391	3645	132	97	229	29134	1793	358	175	170	137	176	101	244	241	703	2054	242	214	1071	26	1157	687	281	714	123	265	414	150	40	152	392	603
